RecordID,Temp(degC),Salinity(PSU),pH,DO(mg/l),precipitation(mm),Air_temp(degC)
6631,23.783859,34.245051,8.2144792,4.1945260,0.00000000,27.80685748
6632,23.595583,34.267848,8.2120123,4.1848554,0.00000000,28.19565874
6633,23.749049,34.330780,8.1925320,4.2176286,0.00000000,28.19524423
6634,23.692853,34.396542,8.2042433,4.0624490,0.00000000,28.48985996
6635,23.970337,34.413024,8.1725426,4.0696674,0.00000000,28.15433897
6636,23.817550,34.416201,8.2132036,4.0706654,0.00000000,28.33972125
6637,23.744507,34.397656,8.2092746,4.1656323,0.00000000,27.94311274
6638,23.682021,34.375624,8.2242468,4.1897610,0.00000000,28.46272095
6639,23.557052,34.301078,8.1602191,4.0438891,0.00000000,28.51674364
6640,23.669516,34.279751,8.1228425,3.9330210,0.00000000,27.63370943
6641,23.618494,34.271375,8.1489731,3.6482280,0.00000000,28.17539899
6642,23.897463,34.318706,8.2061158,3.5575814,0.00000000,28.48240770
6643,23.763331,34.362928,8.2420251,3.3964130,0.00000000,27.85642463
6644,23.610098,34.322399,8.2572549,3.5761129,0.00000000,27.77751887
6645,23.349433,34.338954,8.2311093,3.6087707,0.00000000,27.86377518
6646,23.512721,34.308495,8.2103589,3.7627008,0.00000000,28.02363339
6647,23.601438,34.377368,8.1940862,3.6356444,0.00000000,27.89040401
6648,23.833437,34.389319,8.2350126,3.5984129,0.00000000,27.63619135
6649,23.941308,34.435958,8.2492065,3.4751115,0.00000000,26.83957676
6650,23.907018,34.486140,8.2256668,3.5135575,0.00000000,26.14934823
6651,24.030813,34.465295,7.1269359,3.4291622,0.00000000,26.45787678
6652,23.902677,34.428850,7.1144910,3.5105212,0.00000000,27.22608711
6653,23.848474,34.412366,7.1052110,3.4502662,0.00000000,26.80684039
6654,23.733591,34.454824,8.1542744,3.4253131,0.00000000,26.49598074
6655,23.603714,34.406390,8.1585157,3.3833027,0.00000000,25.93203896
6656,23.743880,34.333411,8.1641072,3.4057461,0.00000000,25.62016735
6657,23.508918,34.301224,8.1710803,3.5206869,0.00000000,25.68836636
6658,23.541934,34.375237,8.1606243,3.6004163,0.00000000,25.82604543
6659,23.548652,34.407164,8.1703658,3.7307245,0.00000000,25.36557623
6660,23.578873,34.421523,8.1642673,3.8051869,0.00000000,25.77661104
6661,23.597454,34.412162,8.1500144,3.7816246,0.00000000,24.41261198
6662,23.531763,34.448645,8.1408496,3.6243253,0.00000000,24.23986841
6663,23.611180,34.425847,8.1231609,3.5623537,0.00000000,24.61553001
6664,23.549524,34.413108,8.1243408,3.4781128,0.00000000,24.39067604
6665,23.444043,34.528588,8.1025372,3.5159863,0.00000000,24.22103423
6666,23.494026,34.525720,8.0889167,3.4360728,0.00000000,24.61254607
6667,23.776204,34.547674,8.1067429,3.4156986,0.00000000,23.76286585
6668,23.827551,34.392919,8.1020324,3.4349747,0.00000000,23.43235351
6669,23.930085,34.388379,8.1322670,3.3317957,0.00000000,23.59671603
6670,23.724665,34.455202,8.1496549,3.3486801,0.00000000,23.03015595
6671,23.703430,34.554117,8.1562975,3.2291543,0.00000000,22.50818293
6672,23.478519,34.600403,8.1403330,3.2590616,0.00000000,23.34345706
6673,23.674961,34.503272,8.1385793,3.2577797,0.00000000,22.60675215
6674,23.685615,34.407907,8.1204551,3.1096625,0.00000000,22.87361689
6675,24.078206,34.399822,8.1337559,3.2545554,0.00000000,22.32964340
6676,23.870569,34.477216,8.0986917,3.0713360,0.00000000,22.86981483
6677,24.048015,34.571517,8.1229774,3.2558444,0.00000000,22.43024906
6678,23.669103,34.516406,8.1241388,3.1817999,0.00000000,21.96634953
6679,23.733534,34.519009,8.1205580,3.3838897,0.00000000,21.62130060
6680,23.611959,34.458065,8.1450947,3.2715568,0.00000000,22.54578733
6681,23.634366,34.533830,8.1559575,3.2044931,0.00000000,21.62305795
6682,23.590775,34.519418,8.1847678,3.2217701,0.00000000,21.51675688
6683,23.745913,34.528359,8.1806463,3.1955650,0.00000000,20.65388470
6684,23.844224,34.552044,8.1368111,3.2797913,0.00000000,21.74362647
6685,24.043681,34.517849,8.1207100,3.2860454,0.00000000,20.96804682
6686,24.143292,34.500076,8.1023264,3.4447400,0.00000000,21.85167769
6687,24.105098,34.515118,8.1321802,3.3189349,0.00000000,21.02098164
6688,24.146011,34.536554,8.1609324,3.2846187,0.00000000,20.58633730
6689,23.952786,34.533040,8.1641969,3.3102251,0.00000000,20.83615231
6690,24.083968,34.511994,8.1517167,3.2958790,0.00000000,21.43675148
6691,23.780020,34.475527,8.1079268,3.3289847,0.00000000,20.66515594
6692,23.835294,34.530473,8.1165595,3.2858682,0.00000000,20.75829373
6693,23.913353,34.520046,8.1449181,3.3730720,0.00000000,20.37799361
6694,24.045403,34.549890,8.1443482,3.3253336,0.00000000,19.89335270
6695,24.023494,34.536843,8.1452676,3.3317954,0.00000000,21.10677969
6696,24.016733,34.518419,8.1418521,3.4138955,0.00000000,19.81687948
6697,24.032492,34.508125,8.1580892,3.3847225,0.00000000,20.35929787
6698,24.031675,34.522821,8.1589576,3.3835267,0.00000000,20.09218300
6699,23.883824,34.466166,8.1675473,3.3329549,0.00000000,20.42289573
6700,23.897424,34.421887,8.1504219,3.3395289,0.00000000,19.98172448
6701,23.953286,34.387611,8.1267087,3.2754344,0.00000000,20.53440821
6702,23.946785,34.502026,8.1244963,3.3391819,600.00000000,20.46321467
6703,23.899911,34.541696,8.1666008,3.4195550,0.00000000,19.91937447
6704,23.715011,34.508869,8.1845351,3.4769864,0.00000000,20.32162314
6705,23.741352,34.458232,8.1831531,3.5935351,0.00000000,20.40323660
6706,23.805239,34.507825,8.1966799,3.6902837,0.00000000,20.57800001
6707,24.081711,34.558780,8.2199004,3.9931164,0.00000000,19.44384526
6708,24.041520,34.592417,8.2067300,3.9559424,0.00000000,20.28134081
6709,23.775292,34.573072,8.1908126,4.1954071,0.00000000,20.31955391
6710,23.621064,34.566347,8.1670477,4.1091284,0.00000000,20.72428368
6711,23.559184,34.485565,8.1896926,4.2689837,0.00000000,19.75673061
6712,23.904276,34.477562,8.1465893,4.1666616,0.00000000,20.01198311
6713,23.821417,34.457008,8.1677501,4.2812423,0.00000000,19.89040856
6714,23.828451,34.469591,8.1252491,4.3943725,0.00000000,19.74966263
6715,23.662280,34.437986,8.1894098,4.5400180,0.00000000,19.91660676
6716,23.594298,34.426411,8.2232378,4.7172115,0.00000000,19.80760162
6717,nan,34.439421,8.2652991,4.5825967,0.00000000,20.74529944
6718,nan,34.473740,8.2532816,4.5088039,0.00000000,19.80773828
6719,nan,34.429290,8.1858892,4.3142367,0.00000000,20.27749392
6720,23.850653,34.458071,8.1819795,4.4221502,0.00000000,19.41306423
6721,23.904001,34.460381,8.1843888,4.4287706,0.00000000,20.16858294
6722,23.883677,34.517666,8.2224806,4.5416135,0.00000000,20.35988714
6723,23.813878,34.562141,8.2328116,4.4288928,0.00000000,19.89584306
6724,24.020235,34.517472,8.2537912,4.4698490,0.00000000,19.79366122
6725,24.109064,34.486702,8.2426187,4.5001079,0.00000000,20.51860773
6726,24.118876,34.419263,8.2418302,4.6649073,0.00000000,20.36778751
6727,24.133049,34.442137,8.2321544,4.5927923,0.00000000,19.82895370
6728,23.990653,34.453065,8.2638662,4.5073863,0.00000000,19.23948038
6729,nan,34.531901,8.2533464,4.6021295,0.00000000,20.36778968
6730,nan,34.532931,8.2224670,4.8031709,0.00000000,19.96216624
6731,nan,34.557486,8.2096510,4.7477358,0.00000000,20.23822587
6732,23.999358,34.531655,8.2101362,4.5969473,0.00000000,19.69222942
6733,23.802598,34.526116,8.2329067,4.5815395,0.00000000,19.81131940
6734,23.683477,34.500996,8.2335706,4.7713943,0.00000000,19.73971557
6735,23.675996,34.499435,8.2580573,4.8339908,0.00000000,20.02851444
6736,23.965807,34.538800,8.2384520,4.8479157,0.00000000,19.49826723
6737,24.122113,34.618065,8.2261260,4.8235552,0.00000000,19.75801108
6738,24.049345,34.591050,8.2149315,4.9133161,0.00000000,19.28434222
6739,23.906275,34.606902,8.2190113,4.8821735,0.00000000,20.07668357
6740,23.645859,34.528200,8.2378516,4.9278237,0.00000000,19.73789161
6741,23.733901,34.512691,8.2403345,5.0560401,0.00000000,19.98813450
6742,23.708984,34.451408,8.2212303,5.1819265,0.00000000,20.22889326
6743,23.922371,34.542968,8.2067984,5.2574839,0.00000000,19.85881618
6744,23.879217,34.551612,8.2004152,5.2132304,0.00000000,20.05172415
6745,23.815955,34.570199,8.2157020,5.2317791,0.00000000,19.77767060
6746,23.737982,34.576322,8.2259512,5.2655886,0.00000000,20.27320958
6747,23.649654,34.568970,8.2468061,5.3289122,0.00000000,20.14012091
6748,23.963561,34.623404,8.2573610,5.3156730,0.00000000,19.97377568
6749,24.037367,34.597018,8.2540289,5.2598206,0.00000000,19.87804867
6750,24.161833,34.574958,8.2202797,5.2524438,0.00000000,20.08242569
6751,32.620027,34.579619,8.2117085,5.3976252,0.00000000,19.88872133
6752,32.682481,34.555320,8.1916543,5.4871739,0.00000000,19.47642257
6753,32.694301,34.620547,8.2136825,5.5423019,0.00000000,19.94248198
6754,23.878058,34.533098,8.2263784,5.6528457,0.00000000,20.39773708
6755,23.804437,34.649267,8.2761317,5.8115392,0.00000000,20.52508265
6756,23.914437,34.640081,8.2404846,5.8167184,0.00000000,20.00462249
6757,24.035421,34.664305,8.2469983,5.7927278,0.00000000,19.66835655
6758,24.077423,34.583368,8.2294979,5.7933600,0.00000000,19.88820111
6759,23.761409,34.583278,8.2736469,5.8860124,0.00000000,20.43366866
6760,23.785132,34.627941,8.2883457,5.8876212,0.00000000,19.78711813
6761,23.683422,34.601630,8.2743568,5.8826245,0.00000000,20.07629905
6762,23.875493,34.570680,8.2347935,5.9565702,0.00000000,20.13218092
6763,23.709564,34.573236,8.2405749,6.0100296,0.00000000,20.07143402
6764,23.609999,34.581299,8.2212429,6.0822811,0.00000000,19.69468147
6765,23.681242,34.599692,8.2448822,6.1145488,0.00000000,19.83518124
6766,23.824140,34.609767,8.2111217,6.0602480,0.00000000,20.21620999
6767,23.994879,34.612920,8.2346608,6.0701144,0.00000000,20.02916301
6768,23.863815,34.635003,8.2455257,6.0101649,0.00000000,21.08578610
6769,23.847072,34.602400,8.2732787,6.1358055,0.00000000,20.27890566
6770,23.940224,34.571838,8.2947268,6.1308210,0.00000000,19.71248368
6771,24.216113,34.562799,8.2859673,6.1135442,0.00000000,20.35943779
6772,24.374155,34.569244,8.2575459,5.9119117,0.00000000,20.65659242
6773,24.196794,34.574123,8.2436504,5.8598312,0.00000000,20.18578519
6774,24.087498,34.592994,8.2705901,5.9299701,0.00000000,20.22302935
6775,24.216725,34.545728,8.3048705,6.0298624,0.00000000,19.87342475
6776,24.201389,34.550549,8.3129120,6.0601115,0.00000000,20.34059850
6777,24.050289,34.628535,8.3380925,6.0492135,0.00000000,20.49914580
6778,23.865402,34.650356,8.3182141,6.1541373,0.00000000,20.30745947
6779,23.850887,34.654552,8.2888624,6.1743057,0.00000000,19.65441564
6780,23.750558,34.567611,8.2781033,6.1066434,0.00000000,19.34610472
6781,23.709475,34.594620,8.2831590,6.0615493,0.00000000,20.43103744
6782,23.837114,34.599895,8.2996529,5.9615383,0.00000000,19.94476590
6783,23.823336,34.609532,8.2983744,5.9424311,0.00000000,19.76346271
6784,23.725836,34.545759,8.3003634,5.7974836,0.00000000,19.68556670
6785,23.690737,34.552759,8.3188571,5.9713249,0.00000000,19.67133099
6786,23.855743,34.567522,8.3092835,6.0459838,0.00000000,20.46908594
6787,23.941536,34.643948,8.3404489,6.1041689,0.00000000,19.69914507
6788,23.940386,34.610220,8.3388745,5.9029809,0.00000000,20.25282809
6789,24.048680,34.510225,8.3250992,5.8972714,0.00000000,20.48610808
6790,24.135702,34.497964,8.3168518,5.9558905,0.00000000,19.25148889
6791,23.926876,34.526810,8.3264946,6.0741735,0.00000000,21.00172879
6792,23.838374,34.623408,8.3453268,6.0026454,0.00000000,19.97071650
6793,23.663766,34.649631,8.3531948,5.9754885,0.00000000,20.18929623
6794,23.842312,34.627576,8.3753044,5.8278762,0.00000000,20.34303230
6795,23.937713,34.559686,8.3821932,5.7972509,0.00000000,19.79014707
6796,24.105152,34.519823,8.3864299,5.7466281,0.00000000,20.37255407
6797,24.161237,34.544050,8.3814002,5.8749389,0.00000000,19.96481818
6798,24.212105,34.569989,8.3309409,5.9107689,0.00000000,19.91154714
6799,24.317347,34.575060,8.3453145,5.9910190,0.00000000,19.85925198
6800,24.325946,34.556791,8.3296886,6.0463016,0.00000000,20.26372349
6801,24.306997,34.575344,7.2481577,6.0262951,0.00000000,19.96965636
6802,23.999879,34.580167,7.2031569,5.8456305,0.00000000,19.03571181
6803,23.939341,34.639844,7.2079842,5.7958542,0.00000000,20.11255593
6804,23.845573,34.540810,8.2895223,5.8159252,0.00000000,19.79897399
6805,23.953764,34.529725,8.3051356,5.8588032,0.00000000,19.78318953
6806,24.008016,34.440463,8.3214525,5.7639808,0.00000000,19.60986835
6807,24.043380,34.486871,8.3631101,5.7075085,0.00000000,20.26441090
6808,24.080802,34.441745,8.3511893,5.6823173,0.00000000,20.06179936
6809,24.006712,34.492843,8.3286226,5.7111344,0.00000000,19.31964532
6810,23.995730,34.515005,8.3097846,5.6711950,0.00000000,20.62206444
6811,23.828831,34.548222,8.3160660,5.7660225,0.00000000,20.16722758
6812,23.950989,34.554631,8.2965594,5.7608634,0.00000000,19.77031017
6813,24.151257,34.613260,8.2838481,5.8557862,0.00000000,20.01431739
6814,24.252296,34.619646,8.2704311,5.7806855,0.00000000,20.40793921
6815,24.090147,34.549540,8.3053576,5.7572252,0.00000000,19.31511803
6816,23.798252,34.533693,8.3496820,5.8112830,0.00000000,20.08639721
6817,23.903360,34.550671,8.3816730,5.8765078,0.00000000,20.01684566
6818,24.044268,34.637747,8.3452899,5.8645310,0.00000000,19.18746533
6819,24.069727,34.586422,8.3239026,5.7544403,0.00000000,20.80152782
6820,23.946545,34.556311,8.2782805,5.8200536,0.00000000,20.32248697
6821,23.964505,34.490650,8.3044939,5.8017761,0.00000000,20.61701275
6822,24.075407,34.527726,8.3282416,5.7795218,0.00000000,20.54648239
6823,24.119707,34.597235,8.3777547,5.8500822,0.00000000,19.89602028
6824,24.159263,34.637062,8.3787953,5.9568270,0.00000000,20.38335983
6825,24.003778,34.577070,8.3926595,5.9827982,0.00000000,20.39606203
6826,24.113604,34.487949,8.3986106,5.9833679,0.00000000,20.59516906
6827,24.094805,34.447984,8.4353263,5.9478211,0.00000000,20.45198359
6828,23.904754,34.490213,8.4188763,6.0709908,0.00000000,20.38333665
6829,23.715040,34.542233,8.3823328,6.0297197,0.00000000,20.75277060
6830,23.643625,34.595058,8.3673705,5.9819930,0.00000000,20.80390761
6831,23.939127,34.610603,8.3306128,5.8080493,0.00000000,19.95615839
6832,24.119966,34.613916,8.3437910,5.6990713,0.00000000,20.01020893
6833,23.950030,34.597246,8.3537558,5.8735860,0.00000000,20.49438692
6834,23.866604,34.557280,8.3869299,5.9694922,0.00000000,20.63440279
6835,23.659853,34.513125,8.3809218,6.0085152,0.00000000,21.27264655
6836,23.837085,34.561871,8.3202062,5.8560758,0.00000000,21.11051010
6837,23.882879,34.526913,8.3015735,5.8330236,0.00000000,20.35058253
6838,24.141529,34.534935,8.3168347,5.8503390,0.00000000,20.48586527
6839,24.276637,34.467002,8.3308006,5.7628395,0.00000000,20.41374538
6840,24.282035,34.535309,8.3467004,5.7128837,0.00000000,21.09088511
6841,24.143137,34.586412,8.3399341,5.3843370,0.00000000,20.34284495
6842,24.132611,34.519284,8.3834286,5.3571093,0.00000000,20.54465131
6843,24.170650,34.532899,8.3797402,5.2489535,0.00000000,20.71793720
6844,24.209302,34.505606,8.3610890,5.3205776,0.00000000,21.07409597
6845,24.211478,34.618771,8.3446557,5.1901814,0.00000000,21.71421435
6846,24.114832,34.553645,8.3385879,5.1270986,0.00000000,21.04415782
6847,24.195381,34.538246,8.3608454,5.0755942,0.00000000,21.01090606
6848,24.137203,34.480770,8.3748708,5.0137218,0.00000000,21.09625137
6849,24.198492,34.512053,8.3556423,5.0051363,0.00000000,21.49757263
6850,24.074345,34.551408,8.3324952,5.1480415,nan,21.41406379
6851,24.193040,34.627972,8.3087978,5.2277420,0.00000000,22.13435790
6852,24.065585,34.644786,8.3125857,5.2014693,600.00000000,21.36599844
6853,24.072230,34.688553,8.3411299,5.0168487,0.00000000,21.72910537
6854,23.768994,34.667095,8.3387116,4.8959038,0.00000000,22.38233299
6855,23.893964,34.693133,8.3202481,4.8979795,0.00000000,22.37100637
6856,24.035674,34.657161,8.2938980,4.8098354,0.00000000,22.06724515
6857,24.250090,34.605592,8.2746264,4.6978196,0.00000000,22.20342835
6858,24.320089,34.594450,8.3136031,4.6354475,0.00000000,22.01479819
6859,24.190019,34.550656,8.3263229,4.5928791,0.00000000,22.39728134
6860,24.085653,34.583479,8.3327017,4.6395531,0.00000000,23.19178186
6861,24.071065,34.573564,8.2895621,4.5346752,0.00000000,22.73452759
6862,23.827352,34.650437,8.2859568,4.4432550,0.00000000,23.22102429
6863,23.888902,34.648568,8.2968471,4.4620446,0.00000000,23.27370047
6864,23.724702,34.658630,8.2886524,4.3677023,0.00000000,22.96324350
6865,23.989150,34.652995,8.2907371,4.5269860,0.00000000,23.96041760
6866,24.094344,34.637432,8.2752770,4.3526358,0.00000000,23.80474872
6867,24.279977,34.650382,8.3162129,4.4434501,0.00000000,23.95739171
6868,24.377928,34.623607,8.2716069,4.2757518,0.00000000,24.27997154
6869,24.098733,34.625008,8.2321564,4.3893200,0.00000000,24.26272900
6870,24.190108,34.642139,8.1772062,4.4323629,0.00000000,24.67962650
6871,23.883990,34.635366,8.2112878,4.5848896,0.00000000,25.48763095
6872,23.881639,34.711708,8.1970126,4.5837020,0.00000000,24.94382936
6873,23.921050,34.692551,8.2070834,4.4030738,0.00000000,25.24983170
6874,24.053511,34.735093,8.1859042,4.2781336,0.00000000,25.94432215
6875,24.081360,34.712556,8.2128373,4.2930896,0.00000000,25.95733465
6876,23.794635,34.698158,8.1979528,4.3715014,0.00000000,25.75832538
6877,24.064626,34.635228,8.2165159,4.2258462,0.00000000,26.21512296
6878,24.327338,34.609809,8.2374254,4.1894932,0.00000000,26.70011396
6879,24.328808,34.608625,8.2649460,4.2691680,0.00000000,26.28494668
6880,24.069368,34.632545,8.2245722,4.4705646,0.00000000,26.27306910
6881,23.953388,34.652472,8.2191247,4.3945065,0.00000000,26.78843382
6882,23.895058,34.658796,8.2268597,4.3421893,0.00000000,26.99423437
6883,23.918823,34.606368,8.2642956,4.3024241,0.00000000,27.57090274
6884,23.829104,34.568148,8.2799202,4.4948038,0.00000000,27.93401553
6885,23.940200,34.546429,8.2705718,4.5129186,0.00000000,28.02776249
6886,24.036668,34.624723,8.2307283,4.4728119,0.00000000,28.45993970
6887,24.048011,34.601604,8.2241037,4.3465791,0.00000000,27.81501036
6888,24.083920,34.621385,8.2272084,4.3197012,0.00000000,28.69990015
6889,24.034907,34.615522,8.2370186,4.3539326,0.00000000,29.67749181
6890,24.081410,34.656532,8.2112739,4.4217080,0.00000000,28.23736103
6891,24.051495,34.651975,8.1722785,4.3401342,0.00000000,29.87639680
6892,24.101773,34.619545,8.2056904,4.2238939,0.00000000,29.28473889
6893,23.939378,34.616102,8.2270787,4.1965759,0.00000000,28.69477312
6894,23.960842,34.612680,8.2331920,4.1857744,0.00000000,29.87727524
6895,23.971137,34.651929,8.1842589,4.0628581,0.00000000,30.06127849
6896,23.864090,34.640401,8.1851169,3.9163025,0.00000000,29.85942322
6897,23.839009,34.630830,8.2025639,3.8769836,0.00000000,29.76068223
6898,23.749501,34.547571,8.2340652,4.0065717,0.00000000,29.83973196
6899,23.929221,34.572248,8.2146741,4.0502106,0.00000000,31.09358439
6900,23.813763,34.599716,8.2372306,4.0039578,0.00000000,30.57108723
6901,32.466370,34.649747,8.2396471,3.8672822,0.00000000,29.99550737
6902,32.375386,34.607224,8.2386346,3.8276610,0.00000000,30.38298138
6903,32.367789,34.547926,8.2231537,3.9599454,0.00000000,30.51326371
6904,23.753831,34.533645,8.2319496,4.0700576,0.00000000,30.45957515
6905,23.902279,34.532211,8.2415825,4.0570670,0.00000000,30.36145466
6906,24.071595,34.512085,8.2221538,3.8943210,0.00000000,31.02365982
6907,23.977588,34.477597,8.2173838,3.9798817,0.00000000,30.45495258
6908,23.911817,34.525120,8.1715780,4.0585125,0.00000000,30.73988828
6909,23.795512,34.637757,8.1525562,4.2826530,0.00000000,30.67526255
6910,23.779886,34.673018,8.1179001,4.3468822,0.00000000,30.56025062
6911,23.756299,34.699456,8.1408478,4.4982560,0.00000000,30.77823999
6912,23.889850,34.716768,8.1749734,4.5041711,0.00000000,31.21133052
6913,23.815499,34.687264,8.2017979,4.5561212,0.00000000,30.47669782
6914,23.822153,34.559265,8.2286459,4.4943821,0.00000000,31.26084731
6915,23.673238,34.538587,8.2200252,4.4282727,0.00000000,30.49750494
6916,23.789169,34.573768,8.1918482,4.3427841,0.00000000,30.74959459
6917,23.890395,34.635009,8.1838133,4.2572063,0.00000000,30.13836028
6918,24.002392,34.629514,8.2115700,4.3476123,0.00000000,30.43700125
6919,23.987310,34.627215,8.2538778,4.3758567,0.00000000,29.64713634
6920,24.022120,34.608327,8.2701021,4.5228004,0.00000000,30.28297061
6921,24.108948,34.512363,8.2625623,4.3571632,0.00000000,29.37085639
6922,23.979272,34.575404,8.2230211,4.4163432,0.00000000,29.84074404
6923,24.080975,34.571869,8.2106346,4.3350848,0.00000000,29.99153888
6924,23.924070,34.672372,8.2127945,4.6438307,0.00000000,29.87327627
6925,24.138973,34.648991,8.2273069,4.5174461,0.00000000,29.89770623
6926,23.920616,34.727328,8.2235334,4.4135366,0.00000000,28.66628508
6927,23.927552,34.702436,8.2190950,4.1838880,0.00000000,29.91239925
6928,23.807077,34.641413,8.2145361,4.2208756,0.00000000,29.34287154
6929,23.714973,34.598659,8.2078490,4.2075727,0.00000000,28.97452962
6930,23.713764,34.582883,8.1763054,4.2127747,0.00000000,28.55268013
6931,23.807097,34.633917,8.1619075,4.1921976,0.00000000,28.41282153
6932,23.866119,34.682274,8.1967158,4.1815517,0.00000000,28.06590417
6933,23.809998,34.686693,8.2076128,4.1087461,0.00000000,27.05498953
6934,23.656147,34.704916,8.2373997,4.0252925,0.00000000,27.96699221
6935,23.697448,34.601752,8.1753600,3.9066455,0.00000000,28.55106825
6936,23.853329,34.594274,8.1992515,3.9112530,0.00000000,27.25849250
6937,23.755507,34.462839,8.1647771,3.8395812,0.00000000,26.59617962
6938,24.031767,34.507812,8.1661492,3.9795473,0.00000000,26.69983217
6939,24.127117,34.434728,8.1438064,3.8835081,0.00000000,26.88632015
6940,24.132012,34.504269,8.1844344,3.9788397,0.00000000,27.50647146
6941,23.844134,34.466424,8.2149222,3.9118074,0.00000000,26.03202690
6942,23.652068,34.515012,8.2270247,3.8992594,0.00000000,26.24563291
6943,23.847218,34.529039,8.2028540,3.8894040,0.00000000,25.81109000
6944,23.876937,34.612423,8.1867731,3.8549715,0.00000000,25.85540301
6945,23.845140,34.664310,8.1671998,3.8861825,0.00000000,25.86590994
6946,24.169549,34.639405,8.1531149,3.7102943,0.00000000,25.68413286
6947,24.129716,34.572931,8.1481505,3.7530515,0.00000000,24.82904646
6948,24.301576,34.541811,8.1257803,3.7451769,0.00000000,23.98790652
6949,24.019059,34.616096,8.1484263,3.9001309,0.00000000,24.81259016
6950,24.019521,34.605279,8.1504310,3.7582506,0.00000000,24.67611266
6951,24.024530,34.583725,7.1191420,3.7222340,0.00000000,24.11067447
6952,23.823574,34.608485,7.1101608,3.6422693,0.00000000,23.96076818
6953,23.669141,34.633124,7.1079824,3.6679391,0.00000000,23.68862874
6954,23.600131,34.665871,8.1712594,3.7302595,0.00000000,24.15065510
6955,23.528489,34.633315,8.1905812,3.7811911,0.00000000,23.95785322
6956,23.619842,34.601105,8.1621799,3.7677823,0.00000000,23.20065032
6957,23.410674,34.622403,8.1352616,3.7718411,0.00000000,22.97741807
6958,23.553971,34.641861,8.1148347,3.6910281,0.00000000,22.72002003
6959,23.529203,34.727929,8.1565286,3.7467065,0.00000000,23.14566813
6960,23.715929,34.771995,8.1938002,3.7065285,0.00000000,22.91565171
6961,23.889901,34.717264,8.1893389,3.7359707,0.00000000,22.45872839
6962,24.050038,34.693954,8.1922426,3.7611853,0.00000000,22.69004038
6963,24.029672,34.668749,8.1753024,3.6793065,0.00000000,21.76239232
6964,23.852953,34.668229,8.1860805,3.6135539,0.00000000,21.93803677
6965,23.777867,34.666832,8.1873777,3.6222780,0.00000000,22.30973196
6966,23.629748,34.588861,8.2165739,3.7598938,0.00000000,21.69174846
6967,23.712471,34.609922,8.2228774,3.8848574,0.00000000,22.55217234
6968,23.727639,34.581820,8.2005507,3.9871432,0.00000000,22.07525466
6969,23.918134,34.642848,8.1723141,3.8600491,0.00000000,22.10474305
6970,23.958664,34.636791,8.1748733,3.8261212,0.00000000,19.97124009
6971,23.846102,34.676118,8.2040436,3.8382679,0.00000000,21.88493980
6972,23.816891,34.644189,8.1978539,3.9596714,0.00000000,21.41905112
6973,23.922196,34.591307,8.1925376,4.0437839,0.00000000,20.53595808
6974,24.160902,34.518944,8.1683570,4.0689859,0.00000000,20.67376963
6975,24.350071,34.481789,8.1859418,4.1093833,0.00000000,21.18935065
6976,24.321885,34.525981,8.2110536,4.0900114,0.00000000,20.66467798
6977,24.122038,34.589874,8.2426223,4.0412025,0.00000000,20.47459624
6978,24.024688,34.680163,8.2473645,4.0387592,0.00000000,21.10105012
6979,23.854931,34.685426,8.2287539,3.9909036,0.00000000,21.01961196
6980,23.867493,34.706576,8.2030229,3.9941875,0.00000000,20.96628371
6981,23.924193,34.694302,8.1776505,3.9707292,0.00000000,20.41881688
6982,23.944429,34.685173,8.1838255,4.0442544,0.00000000,20.59657072
6983,24.105303,34.652500,8.1812123,4.1552573,0.00000000,20.62626963
6984,23.948240,34.604094,8.1941053,4.2752277,0.00000000,21.58566648
6985,24.019651,34.616574,8.1690823,4.3011310,0.00000000,20.55285331
6986,23.905923,34.611481,8.1791183,4.1667118,0.00000000,20.58325981
6987,23.824283,34.634321,8.1564890,4.1354746,0.00000000,20.09484552
6988,23.810066,34.598916,8.1565830,4.0484422,0.00000000,20.12797436
6989,23.765787,34.632614,8.1629849,4.0186809,0.00000000,19.89120044
6990,23.997597,34.617819,8.2038627,3.9124654,0.00000000,19.99723826
6991,23.918597,34.633413,8.1880928,4.0139404,0.00000000,20.58385919
6992,24.162102,34.578121,8.1956733,4.0416133,0.00000000,20.47597658
6993,24.143741,34.565234,8.2094455,4.1133096,0.00000000,21.13555281
6994,24.290734,34.582698,8.2147629,4.1038694,0.00000000,20.82847323
6995,24.159114,34.582058,8.1923976,4.1299303,0.00000000,20.73635866
6996,24.340010,34.606838,8.1384111,4.2187195,0.00000000,20.54823976
6997,24.418613,34.607251,8.1762078,4.2142997,0.00000000,20.07327213
6998,24.467374,34.577978,8.1860830,4.3180302,0.00000000,20.33547698
6999,24.318574,34.532168,8.2175666,4.3484980,0.00000000,20.27845437
7000,24.089512,34.585075,8.2035813,4.4358583,0.00000000,19.57257147
7001,24.164585,34.678453,8.2167205,4.4638659,0.00000000,19.35081706
7002,24.055446,34.668790,8.2179883,4.5061329,600.00000000,20.90469043
7003,24.110703,34.567742,8.2169945,4.6325425,0.00000000,20.05130781
7004,24.148282,34.545856,8.1820354,4.7325877,0.00000000,19.72967620
7005,24.074264,34.631792,8.1570480,4.8459661,0.00000000,20.79824984
7006,24.129609,34.628955,8.1102907,5.1619537,0.00000000,19.54347907
7007,24.169601,34.671455,8.1340210,5.2858864,0.00000000,20.06768309
