RecordID,Temp(degC),Salinity(PSU),pH,DO(mg/l),precipitation(mm),Air_temp(degC)
1240,23.053193,35.826376,8.1348679,6.1777034,0.00000000,16.69702807
1241,23.091350,35.932666,8.2645973,5.8773869,0.00000000,16.91176305
1242,22.737404,35.680155,8.2955534,6.1863421,0.00000000,16.31074190
1243,23.042923,35.740553,8.2858240,6.2188626,0.00000000,16.16081137
1244,23.079714,35.646937,8.2971003,6.2888815,0.00000000,17.00677458
1245,23.103510,35.736189,8.3100991,5.8595451,0.00000000,15.99096633
1246,23.160497,35.788608,8.3296333,6.1190720,0.00000000,15.82571085
1247,22.855228,35.916258,8.2295166,6.1475795,0.00000000,16.10169126
1248,22.674535,35.858856,8.2777328,5.8198784,0.00000000,15.72661571
1249,23.240054,35.873842,8.3287399,6.1030716,0.00000000,16.08832871
1250,22.852116,35.742655,8.2995918,6.3429965,0.00000000,16.35847693
1251,23.390845,35.903916,8.2773801,6.1122132,0.00000000,16.07452650
1252,23.076279,35.787436,8.2574688,6.2192778,0.00000000,16.03443862
1253,22.628431,35.793276,8.2375574,6.3239647,0.00000000,15.42577480
1254,22.776608,35.846549,8.2443636,6.1403366,0.00000000,15.72140468
1255,23.123758,35.910099,8.3103647,6.0811266,0.00000000,16.64930369
1256,22.818893,35.767884,8.2799576,5.6894244,0.00000000,16.13500442
1257,23.086972,35.938763,8.2008081,6.5147977,0.00000000,16.88687523
1258,22.426645,36.202115,8.2525278,5.8679919,0.00000000,15.76232630
1259,23.191971,36.162584,8.2518864,6.3370706,0.00000000,16.28638230
1260,22.846239,36.042056,8.2101148,6.0402189,0.00000000,16.21266673
1261,22.936531,36.137474,8.2206649,6.1637331,0.00000000,15.44002196
1262,23.011520,35.964852,8.3491217,6.2082818,0.00000000,15.96822640
1263,22.202810,36.085421,8.2513150,5.9791091,0.00000000,16.41727237
1264,22.658609,36.128176,8.2198690,6.0848637,0.00000000,16.48767635
1265,22.641766,35.881491,8.2857279,6.3168008,0.00000000,16.35469725
1266,22.969794,36.091953,8.1250523,6.1911140,0.00000000,15.22340983
1267,22.591834,36.062096,8.3287211,6.0996454,0.00000000,16.36302340
1268,22.394031,36.012804,8.2785534,6.5469077,0.00000000,15.64431556
1269,22.340253,35.742409,8.2950295,6.2354884,0.00000000,15.34582237
1270,22.684516,36.140780,8.2646723,6.0156756,0.00000000,15.45430020
1271,22.987452,35.954401,8.3331116,6.2793506,0.00000000,16.40338574
1272,22.582609,36.016279,8.3036131,6.3045591,0.00000000,16.15070716
1273,22.989333,36.064614,8.3192404,6.6038869,0.00000000,16.28598993
1274,23.098016,35.921973,8.2491523,6.0423616,0.00000000,16.56679970
1275,23.009049,36.075961,8.3044623,6.2842448,0.00000000,16.43174602
1276,22.988632,36.022861,8.3128727,5.8939145,0.00000000,15.52407136
1277,22.664998,36.099243,8.2687469,6.1893244,0.00000000,16.10280075
1278,23.101409,35.953949,8.2959859,6.0410508,0.00000000,16.38848179
1279,22.646908,36.029090,8.2911095,6.2297595,0.00000000,16.13489668
1280,22.482687,35.984149,8.2310036,6.0608734,0.00000000,15.92324677
1281,22.644750,35.954428,8.2298594,6.1688095,0.00000000,15.90458878
1282,22.398400,36.095622,8.2018973,5.8722845,0.00000000,17.05601542
1283,22.483256,35.805374,8.2009994,6.3011080,0.00000000,16.07940622
1284,22.686821,35.935839,8.2810480,6.2785360,0.00000000,15.71754104
1285,22.255147,36.010379,8.2388959,6.3375701,0.00000000,15.91087248
1286,23.295237,35.912946,8.2744787,6.3028362,0.00000000,15.76502254
1287,22.588231,35.860209,8.2250327,5.7773420,0.00000000,16.94775097
1288,22.580589,36.090616,8.3265092,5.9037472,0.00000000,15.76883582
1289,22.891320,35.732212,8.3306560,6.1778049,0.00000000,15.63858713
1290,22.623209,35.857800,8.2436725,6.3621878,0.00000000,16.87222038
1291,22.031888,35.905224,8.3153427,6.0759597,0.00000000,15.92365709
1292,22.716560,35.851029,8.3062317,6.5442539,0.00000000,16.61270161
1293,22.196907,35.770988,8.2543318,5.9198636,0.00000000,16.44178198
1294,22.668090,35.926630,8.2100507,6.2624372,0.00000000,16.11380412
1295,22.589186,35.852581,8.1520575,6.0061746,0.00000000,16.46345415
1296,22.739753,35.847098,8.1294465,5.9148966,0.00000000,16.49984127
1297,22.546065,36.007529,8.1840404,6.1031831,0.00000000,15.73307515
1298,23.117726,35.910658,8.1670086,6.1957027,0.00000000,16.79702108
1299,22.336277,35.881737,8.2709692,5.7730084,0.00000000,16.28276886
1300,22.890171,35.794404,8.2023947,5.8394487,0.00000000,16.60377246
1301,22.844060,35.811531,8.2844686,6.2835501,0.00000000,17.27845563
1302,22.563624,35.938332,8.3172138,5.7493008,0.00000000,16.99753718
1303,22.409352,35.950350,8.1975189,6.1436865,0.00000000,16.96252337
1304,22.639230,35.863486,8.2524611,6.4697536,0.00000000,16.87663366
1305,23.106855,35.941459,8.2103941,6.0914185,0.00000000,16.52292715
1306,22.710819,35.957439,8.2012469,6.1752096,0.00000000,16.96390543
1307,22.386887,36.111739,8.0929762,6.0192892,0.00000000,16.61658349
1308,22.299158,35.956129,8.1913903,6.3036347,0.00000000,16.66613067
1309,22.784858,35.947727,8.2519628,6.1478108,0.00000000,17.45731021
1310,22.471072,35.891917,8.2609914,6.2635260,0.00000000,17.10808434
1311,22.862560,36.014780,8.2561975,5.7063275,0.00000000,16.95656115
1312,22.328192,36.040429,8.2535908,5.8830068,0.00000000,16.96301777
1313,22.189319,35.848534,8.2037190,5.9989110,0.00000000,16.80101978
1314,22.446041,36.019129,8.3094867,6.1752351,0.00000000,17.74429155
1315,22.533300,35.723036,8.2295636,5.9267703,0.00000000,17.35024650
1316,23.288823,35.902443,8.3438456,5.9592352,0.00000000,17.20266749
1317,22.904559,35.703890,8.2657652,5.9247040,0.00000000,17.81561013
1318,22.322459,35.898725,8.2728696,5.9015886,0.00000000,17.35458324
1319,22.290394,35.855679,8.1585587,5.7822570,0.00000000,17.77333882
1320,22.160499,35.915353,8.4078567,5.9582477,0.00000000,17.89862550
1321,22.189390,35.809524,8.3078887,5.7025824,0.00000000,17.56632515
1322,22.048543,35.804407,8.2862503,5.7018239,0.00000000,17.75248406
1323,22.321728,35.740099,8.2779636,6.0223165,0.00000000,18.67255372
1324,22.360704,35.735074,8.2465198,6.1069936,0.00000000,18.56350258
1325,22.712024,35.798137,8.2444777,5.9494234,0.00000000,19.36302542
1326,22.774938,35.920311,8.3953933,5.6760225,0.00000000,19.01239058
1327,22.017451,35.822604,8.2056507,5.7753036,0.00000000,17.77281817
1328,22.490444,35.735204,8.2155292,5.7228814,0.00000000,18.99262391
1329,22.422942,35.733209,8.2806150,5.8606838,0.00000000,19.26564769
1330,21.819287,35.696998,8.2072870,5.6825512,0.00000000,19.17857679
1331,22.222784,35.691861,8.2217784,5.9719026,0.00000000,18.89016092
1332,22.631454,35.838142,8.1745022,6.0472768,0.00000000,19.20305740
1333,22.210703,35.879178,8.2836268,5.9472636,0.00000000,19.21541182
1334,22.254505,36.067684,8.3279722,5.7182583,0.00000000,19.54849235
1335,22.136855,35.807227,8.1718672,5.6866005,0.00000000,19.85312175
1336,22.793762,35.850974,8.2873644,5.9246764,0.00000000,19.66725045
1337,22.122844,35.882014,8.3443971,6.2715651,0.00000000,20.34866256
1338,22.729526,35.814077,8.1731791,5.8960749,0.00000000,20.28815232
1339,22.645059,36.004004,8.2427516,6.0880666,0.00000000,19.84543681
1340,22.268664,35.813646,8.3458067,5.7992486,0.00000000,20.82555207
1341,22.609900,35.898506,8.3185133,5.9257771,0.00000000,21.06831310
1342,23.053453,35.784153,8.3264083,6.4422038,0.00000000,20.62626706
1343,22.053524,35.958749,8.2744922,5.9693105,0.00000000,20.35152035
1344,22.470409,35.875363,8.2389299,5.8629378,0.00000000,20.89622034
1345,22.484826,35.893737,8.2521498,5.9683873,0.00000000,20.99728548
1346,22.438863,35.754873,8.3087525,5.8618551,0.00000000,21.46421557
1347,22.328324,35.808490,8.2815818,6.2192152,0.00000000,20.92115293
1348,22.424578,36.048861,8.2339714,5.8022121,0.00000000,21.19422342
1349,22.156830,35.902972,8.2601439,5.9889265,0.00000000,21.70355559
1350,21.732981,35.804051,8.2532436,5.6963221,0.00000000,21.22200523
1351,22.429876,35.963520,8.2648398,6.2414131,0.00000000,22.28569870
1352,22.442766,35.921455,8.2838921,5.9595019,0.00000000,21.40742266
1353,22.455656,35.997219,8.1716188,5.8688250,0.00000000,21.84766512
1354,22.732516,35.814833,8.2821720,6.0459903,0.00000000,21.02803123
1355,22.455025,35.717162,8.2983945,6.1541595,0.00000000,21.97497375
1356,22.239080,35.993042,8.2410182,6.0867523,0.00000000,21.92372453
1357,22.209565,35.828144,8.3557508,6.3088630,0.00000000,21.73716128
1358,22.801118,35.678513,8.3853986,6.5996203,0.00000000,21.98436857
1359,22.451796,36.004753,8.2692641,5.8401646,0.00000000,21.98309581
1360,23.002543,35.843703,8.2877984,5.7202686,0.00000000,22.06428493
1361,22.599141,35.801546,8.3011017,6.1731219,0.00000000,22.02171120
1362,22.854889,35.759389,8.2336811,6.4406078,0.00000000,21.43881066
1363,22.707445,35.938390,8.2184038,5.8866451,0.00000000,21.99375962
1364,22.346311,35.828972,8.3032250,6.0696715,0.00000000,21.98517533
1365,22.778994,35.773962,8.2777945,6.7796152,0.00000000,22.07716592
1366,22.983556,35.739739,8.2521442,6.6664934,0.00000000,21.22674461
1367,22.985646,35.937914,8.1692316,6.2931883,0.00000000,21.92029157
1368,22.780847,35.800836,8.2713063,6.2902232,0.00000000,21.70159349
1369,21.728021,35.992431,8.2515676,6.7695872,0.00000000,22.01716246
1370,23.003520,35.857580,8.2696992,6.9370508,0.00000000,21.69321333
1371,22.771329,35.673167,8.2395696,6.5117166,0.00000000,21.57381436
1372,22.032221,36.037579,8.3318558,6.9132383,0.00000000,21.15570590
1373,22.479169,35.958089,8.2777619,6.6515459,0.00000000,21.22330126
1374,22.381200,35.809557,8.2789355,6.6190566,0.00000000,22.01342148
1375,22.150745,35.942892,8.2746496,6.7514259,0.00000000,21.89692211
1376,22.421811,36.009272,8.2840229,6.5621113,0.00000000,20.89847610
1377,22.140310,36.006567,8.2735342,6.9611004,0.00000000,21.10611663
1378,22.794614,35.964170,8.3101292,6.7518388,0.00000000,21.25940521
1379,22.543602,35.951004,8.3270783,6.4327622,0.00000000,20.53674977
1380,21.964534,36.185246,8.2374111,6.8913446,0.00000000,21.54938712
1381,22.644824,36.049415,8.2859664,6.6905019,0.00000000,20.92936196
1382,22.567772,35.870697,8.3911648,6.7392219,0.00000000,21.12130346
1383,22.259201,35.948312,8.2942083,6.6185056,0.00000000,21.65606784
1384,22.448770,35.887427,8.2602758,6.0904652,0.00000000,20.79174327
1385,22.343557,36.076559,8.2053606,7.0649382,0.00000000,20.40925953
1386,22.186706,35.979462,8.1866501,6.5280115,0.00000000,19.98211306
1387,22.621983,35.876924,8.3312062,6.5310844,0.00000000,19.85042361
1388,22.307299,35.826110,8.2182988,6.8710507,0.00000000,20.74686434
1389,22.547418,36.032963,8.1766466,6.9161064,0.00000000,20.34473210
1390,21.958273,35.862824,8.2035599,6.3965974,0.00000000,20.21430915
1391,22.904656,35.942352,8.2563023,6.3227148,0.00000000,20.78872369
1392,22.355446,35.979300,8.2661522,6.5195028,0.00000000,19.54900836
1393,22.687579,35.898535,8.2903650,6.7590254,0.00000000,19.19870775
1394,21.642763,35.879320,8.1825605,6.4625303,0.00000000,18.92781567
1395,22.423014,35.848077,8.2416105,6.8634499,0.00000000,19.51958819
1396,22.799142,35.972156,8.2825973,6.4339950,0.00000000,19.90816068
1397,22.496961,36.093024,8.3916380,6.1957776,0.00000000,19.63352604
1398,22.977833,36.257222,8.2635743,6.3035820,0.00000000,18.66718175
1399,22.824349,36.190207,8.3024821,7.1652390,0.00000000,18.88471180
1400,22.594675,35.972524,8.2490889,6.2481606,0.00000000,18.72718259
1401,22.531198,36.142961,8.1776063,6.1361592,0.00000000,18.23713104
1402,22.226286,36.108551,8.2307105,6.5379581,0.00000000,18.17194675
1403,21.985778,35.945057,8.2838147,6.4519469,0.00000000,18.16124763
1404,22.376905,36.231937,8.1300695,6.6792694,0.00000000,17.49338724
1405,22.791965,36.080203,8.1994116,6.3909217,0.00000000,18.65256537
1406,22.554590,36.201697,8.2033153,6.8039240,0.00000000,17.47796160
1407,22.495856,36.007278,8.2201543,6.5684918,0.00000000,17.94654443
1408,22.941832,36.156847,8.2872899,6.7833561,0.00000000,17.26106632
1409,22.260610,36.203555,8.2373890,6.7515174,0.00000000,17.98657376
1410,22.173701,36.086367,8.3097420,6.5766070,0.00000000,17.22698926
1411,22.201264,36.163276,8.2587018,6.4858786,0.00000000,18.24589422
1412,22.328096,36.200389,8.2637017,6.5547435,0.00000000,17.53724012
1413,22.542583,35.946642,8.2785874,6.1999051,0.00000000,16.82170501
1414,22.235883,36.082867,8.3065178,6.8390485,0.00000000,16.64547367
1415,22.994438,36.008953,8.2147025,6.8293850,0.00000000,17.94760532
1416,22.394887,36.067005,8.3041427,6.1147509,0.00000000,18.05619979
1417,22.229710,36.069642,8.1681549,6.7208101,0.00000000,17.18440675
1418,22.376279,36.111696,8.2031745,6.4303237,0.00000000,17.05202267
1419,22.654054,36.054652,8.3087968,6.4793568,0.00000000,16.67245251
1420,22.384405,36.102046,8.3237049,6.4816375,0.00000000,16.78539906
1421,22.812887,35.994253,8.2250808,6.0803155,0.00000000,16.48209481
1422,22.160714,36.049165,8.3350752,6.3430876,0.00000000,17.26967019
1423,22.534711,36.065306,8.2596958,6.4969225,0.00000000,17.18781291
1424,22.718215,36.091598,8.3205782,6.2378096,0.00000000,16.19459758
1425,22.854319,36.006673,8.2421118,6.4105294,0.00000000,16.56213407
1426,22.274085,36.266225,8.2878155,6.4937959,0.00000000,16.62257320
1427,22.142098,36.189030,8.2704243,6.3251568,0.00000000,16.39546678
1428,22.401092,36.163771,8.2118654,6.3138957,0.00000000,16.41118266
1429,22.249894,36.205670,8.2899402,6.4040290,0.00000000,15.96038903
1430,22.318164,36.131869,8.2525295,6.3438700,0.00000000,15.91223267
1431,22.363611,36.300837,8.2801107,6.0653163,0.00000000,16.63529703
1432,22.279939,35.959690,8.3388962,6.7356329,0.00000000,15.88474494
1433,22.801590,36.215697,8.2443394,6.5168957,0.00000000,16.69173800
1434,21.983881,36.125337,8.2134919,6.5424697,0.00000000,16.22846135
1435,22.599499,36.082925,8.1943128,6.3832745,0.00000000,16.94486898
1436,21.990888,36.095273,8.2023516,6.2932120,0.00000000,16.42882516
1437,22.441420,36.143466,8.2839827,6.4781919,0.00000000,15.76653774
1438,22.705512,36.124728,8.3314465,6.1997457,0.00000000,15.48413577
1439,22.410423,36.106589,8.2713631,6.4109758,0.00000000,16.60972201
1440,22.926138,36.271332,8.3051474,6.1697106,0.00000000,15.99317388
1441,22.457706,36.162955,8.3136761,6.2649830,0.00000000,16.49444010
1442,21.829632,36.236472,8.2414271,6.3893955,0.00000000,16.20993888
1443,22.594676,36.057525,8.1884969,6.6491383,0.00000000,14.83514826
1444,21.987208,36.212059,8.2650918,6.4866743,0.00000000,15.13503524
1445,22.456519,36.097862,8.3342698,6.3561039,0.00000000,16.14006605
1446,22.420395,36.017897,8.2512886,6.1548233,0.00000000,15.94397217
1447,22.542452,36.175653,8.2264905,6.5038958,0.00000000,16.58619776
1448,21.942664,36.057262,8.2062871,6.2840466,0.00000000,15.82896885
1449,22.043669,36.179340,8.2137621,6.6280358,0.00000000,16.26905671
1450,22.790690,36.068595,8.4049032,6.4001081,0.00000000,15.02539323
1451,22.364160,36.123937,8.2878058,6.6623197,0.00000000,15.25692680
1452,22.113557,36.140412,8.3362119,6.2860597,0.00000000,16.47343272
1453,22.249559,36.191114,8.2541169,6.1641381,0.00000000,16.33722039
1454,21.892447,36.124369,8.2085845,6.3513799,0.00000000,16.51037619
1455,22.303196,35.940026,8.2181634,6.2757563,0.00000000,16.26575538
1456,22.585846,36.275225,8.3112768,6.1904278,0.00000000,15.95775849
1457,22.245485,36.218458,8.2892380,5.9393735,0.00000000,15.34247759
1458,22.035756,36.284233,8.2696445,6.7703525,0.00000000,15.15986565
1459,22.312208,36.146547,8.2953519,6.3793898,0.00000000,16.18080736
1460,22.601184,36.051104,8.3261879,6.3880907,0.00000000,16.38700815
1461,22.104946,36.113868,8.2042696,6.1554048,0.00000000,16.44228435
1462,22.142069,36.110656,8.3570042,6.4320597,0.00000000,15.48955015
1463,22.782700,35.905142,8.2810991,6.3838817,0.00000000,16.22983219
1464,22.213081,36.173632,8.2631479,6.2008439,0.00000000,15.50961965
1465,22.890212,36.008485,8.2767811,6.3731184,0.00000000,16.07291324
1466,22.119594,36.135331,8.2163937,6.0781043,0.00000000,15.99082662
1467,22.410823,36.122369,8.1873999,6.3085677,0.00000000,16.29192806
1468,22.647884,35.999185,8.2753924,6.3191961,0.00000000,15.51489232
1469,22.477056,35.890187,8.2631128,6.7626477,0.00000000,15.61007644
1470,22.422564,36.094252,8.2617198,6.0816702,0.00000000,15.68737057
1471,21.789592,36.182713,8.2775680,6.6635250,0.00000000,15.95048511
1472,22.085417,36.078438,8.2083515,6.3477106,0.00000000,16.35696820
1473,22.192128,36.006653,8.3383300,6.5409611,0.00000000,15.02092984
1474,21.758969,36.076478,8.2178597,6.3852318,0.00000000,15.67510016
1475,21.724384,36.086796,8.2575615,7.0853262,0.00000000,15.70764748
1476,22.372680,36.165316,8.2550335,6.5395724,0.00000000,15.95485714
1477,22.057358,36.008491,8.2539475,6.1573316,0.00000000,16.22576218
1478,21.573367,35.997653,8.2141874,6.2036183,0.00000000,16.47706236
1479,21.564112,36.206099,8.3192575,6.3580738,0.00000000,16.45648913
1480,21.913930,36.152051,8.3218706,6.2447202,0.00000000,15.95342163
1481,22.133646,36.244108,8.2849948,6.6210176,0.00000000,15.50329928
1482,22.294901,36.219379,8.3180695,6.2309891,0.00000000,16.14731209
1483,22.131429,36.200218,8.2249662,6.3618831,0.00000000,15.77448150
1484,21.611090,36.201944,8.2843059,6.5593232,0.00000000,16.29898970
1485,22.482196,36.247089,8.2979545,6.6675277,0.00000000,15.67796259
1486,21.904831,36.165090,8.2437610,6.4801973,0.00000000,15.32106336
1487,22.186064,36.199609,8.2641168,6.4789796,0.00000000,15.75871155
1488,21.604350,36.073545,8.2755015,6.6685915,0.00000000,16.68962616
1489,22.362174,36.148428,8.2331069,6.7399640,0.00000000,16.12625773
1490,22.912220,36.274010,8.1779066,6.9045543,0.00000000,15.88489629
1491,22.266574,36.118474,8.2403824,6.5073793,0.00000000,16.09255003
1492,22.418499,35.972954,8.2847966,6.6326431,0.00000000,15.44587737
1493,22.669799,36.061614,8.2373398,6.7449822,0.00000000,15.52968930
1494,22.332869,35.992473,8.3021982,6.6950028,0.00000000,15.95260374
1495,22.347321,35.960415,8.2397817,6.6439395,0.00000000,15.83204030
1496,21.566042,36.076058,8.2824586,6.4378472,0.00000000,15.90282058
1497,22.096631,36.108620,8.2214065,6.4278168,0.00000000,16.01625601
1498,22.086112,36.098274,8.2588924,6.3733619,0.00000000,16.42587262
1499,22.021542,36.136837,8.2513984,6.5555030,0.00000000,16.47828446
1500,21.992052,36.174614,8.3023341,6.5193712,0.00000000,15.79919921
1501,22.241944,36.076143,8.2650580,6.7628148,0.00000000,17.03968634
1502,22.226671,36.137011,8.2246053,6.7146372,0.00000000,15.15139116
1503,22.211398,36.149709,8.2127346,6.7471713,0.00000000,16.85315956
1504,22.393331,36.140139,8.2980145,6.5228945,0.00000000,15.47681216
1505,22.616174,36.162388,8.3026759,6.7456982,0.00000000,15.91795606
1506,22.308746,36.153464,8.2542466,6.6688212,0.00000000,16.06844730
1507,21.731113,36.159246,8.2449404,7.0440373,0.00000000,15.67948899
1508,22.667256,36.073404,8.2864019,6.5013047,0.00000000,16.47637940
1509,22.282868,36.081015,8.3161723,6.6943889,0.00000000,16.44476535
1510,22.179155,36.265393,8.2068162,6.4550003,0.00000000,16.34652418
1511,22.580110,36.162310,8.3279654,6.6949058,0.00000000,16.53580607
1512,22.262289,36.128082,8.3660761,6.7459790,0.00000000,15.67108964
1513,22.099275,36.215998,8.2654540,6.6884955,0.00000000,16.40004575
1514,22.347247,36.199904,8.3448859,6.2204985,0.00000000,15.30087210
1515,22.306564,36.163334,8.1614299,6.4729803,0.00000000,16.10447294
1516,22.474689,36.221686,8.2634964,6.4762531,0.00000000,16.21516488
1517,22.303294,36.029710,8.3153284,6.4747612,0.00000000,16.34437240
1518,22.141901,36.164780,8.2637966,6.4039916,0.00000000,16.83278990
1519,21.875393,36.207056,8.3250223,6.4512140,0.00000000,16.21215032
1520,22.259001,36.168102,8.1678747,6.5003571,0.00000000,15.95480678
1521,22.337498,36.103708,8.2404568,6.4485650,0.00000000,16.35473593
1522,21.860940,36.026778,8.1918723,6.5757783,0.00000000,15.85646599
1523,22.006068,36.096110,8.2523899,6.4628475,0.00000000,15.66167170
1524,22.264530,36.177999,8.2302988,6.3499168,0.00000000,16.34766387
1525,22.486189,36.049547,8.2664215,5.8905329,0.00000000,16.23439070
1526,21.812302,36.276404,8.3008780,6.2668905,0.00000000,16.39257967
1527,21.807077,36.151091,8.2322017,6.3107358,0.00000000,15.62802430
1528,21.659262,36.116607,8.2341739,6.6021992,0.00000000,16.15195799
1529,21.816738,36.168516,8.2217069,6.4509482,0.00000000,15.86934466
1530,22.190548,36.191319,8.3028034,6.4830059,0.00000000,16.40873419
1531,22.117434,36.265959,8.3037648,6.8890498,0.00000000,16.03528231
1532,22.166656,36.097441,8.2514910,6.4211771,0.00000000,16.69216397
1533,21.651184,36.331161,8.2136516,6.2469393,0.00000000,15.77728540
1534,21.544659,36.091437,8.2291374,6.3258867,0.00000000,16.12221650
1535,22.584586,36.331331,8.3689357,6.1537014,0.00000000,16.00030098
1536,22.024572,36.226701,8.2931848,6.6459688,0.00000000,15.54672249
1537,21.254997,36.183719,8.2569232,6.4150382,0.00000000,15.78156981
1538,22.034589,35.979724,8.2569532,6.1237395,0.00000000,16.19582045
1539,21.859676,36.039215,8.2966799,6.7492736,0.00000000,15.54688468
1540,21.775810,36.275777,8.2685349,5.9328284,0.00000000,16.29087521
1541,21.975362,36.195679,8.3183751,6.3111705,0.00000000,16.03925952
1542,21.897495,35.948214,8.3187032,6.5913459,0.00000000,15.98866952
1543,21.930393,36.055967,8.2685354,6.1224652,0.00000000,16.06699329
1544,21.485217,36.153597,8.2270119,6.0948167,0.00000000,16.36012463
1545,21.699166,36.183650,8.3597773,6.0161445,0.00000000,16.27019974
1546,21.672505,36.062930,8.2867361,6.1200800,0.00000000,16.31791846
1547,21.984088,36.124428,8.3008897,6.3554367,0.00000000,15.83647595
1548,22.176882,36.212856,8.2299088,6.3535416,0.00000000,16.62429874
1549,21.418068,36.022229,8.2890218,6.2436824,0.00000000,16.14328791
1550,21.278481,36.194326,8.3131288,6.4591910,0.00000000,15.67453138
1551,21.992241,35.969514,8.3630855,5.8796848,0.00000000,16.09108674
1552,21.210697,36.078853,8.3290806,6.5422191,0.00000000,16.09499649
1553,21.780908,36.131198,8.2950756,6.3545124,0.00000000,16.20360826
1554,21.750934,36.178283,8.1566676,6.2541588,0.00000000,15.41108773
1555,21.476839,36.305381,8.2254378,6.2798905,0.00000000,16.50651441
1556,21.898134,36.049043,8.2724113,6.3631299,0.00000000,16.28410516
1557,21.788381,36.166932,8.2618034,6.1736854,0.00000000,16.47355435
1558,21.972205,36.295486,8.3524287,6.7523559,0.00000000,15.44517793
1559,21.734649,36.343285,8.2460740,6.1423707,0.00000000,16.42373612
1560,21.687840,36.191719,8.3610080,6.3620044,0.00000000,16.87633385
1561,21.719146,36.216767,8.3548059,6.0887136,0.00000000,16.47969020
1562,22.052228,36.264606,8.2835386,6.5429065,0.00000000,15.54980147
1563,21.822855,36.286947,8.2203017,6.4652364,0.00000000,16.71731574
1564,21.391276,36.179002,8.3145097,6.5451286,0.00000000,15.53134948
1565,21.097913,36.175660,8.2655366,6.3525698,0.00000000,16.51966689
1566,21.859763,36.292766,8.2672653,6.0957823,0.00000000,16.02836898
1567,22.024191,36.101117,8.3605226,6.5547599,0.00000000,16.31325370
1568,21.481309,35.992269,8.3065317,6.1117319,0.00000000,16.49011214
1569,21.719269,36.045816,8.3114080,6.5550237,0.00000000,16.28447279
1570,22.053081,36.113956,8.2828735,6.2720779,0.00000000,16.76674661
1571,21.775479,36.363579,8.2032349,6.7751947,0.00000000,17.48678260
1572,21.298527,36.234283,8.3061440,6.3723088,0.00000000,16.39463800
1573,21.979309,36.209195,8.3059632,6.1106468,0.00000000,16.71079903
1574,21.556199,36.114667,8.3647833,6.5400814,0.00000000,16.88975387
1575,21.913602,36.101726,8.2676080,6.2947839,0.00000000,16.24362104
1576,21.927668,36.211036,8.2964811,6.0961894,0.00000000,16.75566695
1577,22.031424,36.194583,8.2416001,6.5141788,0.00000000,17.11714612
1578,22.211681,36.108089,8.2392234,6.1866688,0.00000000,16.58026062
1579,21.980906,36.075081,8.2963515,6.2780695,0.00000000,17.22305461
1580,22.131534,36.077426,8.2932893,6.4474867,0.00000000,16.97316445
1581,22.108260,36.092328,8.3079703,6.4641905,0.00000000,17.20745549
1582,21.739681,36.110467,8.2925360,6.3812159,0.00000000,16.93345001
1583,20.987494,35.975734,8.3107472,6.2235960,0.00000000,16.97848498
1584,22.010594,36.223241,8.3410198,6.2696828,0.00000000,16.64888037
1585,21.431302,36.068731,8.3624452,6.1344577,0.00000000,17.80236463
1586,21.957738,36.021804,8.3049060,6.0610918,0.00000000,17.68592343
1587,22.329460,36.199377,8.3827526,5.9696611,0.00000000,17.25508120
1588,21.827268,36.160310,8.2338454,6.2635194,0.00000000,17.23433811
1589,21.538836,36.198993,8.2018833,5.8405549,0.00000000,17.24001933
1590,21.609140,36.100380,8.1727494,6.1462269,0.00000000,18.00135274
1591,21.534878,36.068049,8.2494672,5.7903435,0.00000000,17.02836628
1592,21.828021,36.090636,8.1960370,6.2418201,0.00000000,17.31048517
1593,21.614521,36.083598,8.2745981,6.4479102,0.00000000,16.68924139
1594,22.141499,36.053544,8.2657600,6.5476708,0.00000000,17.68070507
1595,22.081709,36.323997,8.2652868,6.1457943,0.00000000,19.02402546
1596,21.501914,35.950959,8.2716951,6.3583876,0.00000000,17.40781135
1597,21.587938,36.366828,8.2967527,5.9012863,0.00000000,18.38856961
1598,21.595068,36.206155,8.2218909,6.2488161,0.00000000,17.30221003
1599,21.875163,36.077953,8.2337485,6.3065220,0.00000000,17.90338938
1600,22.195036,36.335928,8.2788920,6.3748833,0.00000000,17.82512827
1601,21.598591,36.178991,8.1472764,5.9988513,0.00000000,17.51762380
1602,21.514859,36.143079,8.1927148,6.2716031,0.00000000,17.66308478
1603,21.590326,36.031946,8.1188339,6.1519414,0.00000000,17.86929137
1604,21.691264,36.274251,8.2178692,6.0953161,0.00000000,18.55984363
1605,21.736359,36.285691,8.1300726,5.7200328,0.00000000,18.08620234
1606,22.093250,36.343358,8.1843971,6.1999564,0.00000000,18.15136964
1607,22.211966,36.164407,8.2474670,6.0224054,0.00000000,17.70300663
1608,21.635861,36.347853,8.2459632,6.0971417,0.00000000,18.86806640
1609,21.843932,36.170532,8.1571665,5.9616956,0.00000000,18.82848575
1610,21.938002,36.246654,8.2540943,5.9407861,0.00000000,19.16534798
1611,21.689966,36.157033,8.2257443,5.6790514,0.00000000,19.04376953
1612,21.762406,36.114171,8.1790370,6.1299376,0.00000000,19.89912668
1613,21.476075,36.426663,8.2340860,5.9823594,0.00000000,19.19004737
1614,21.603538,36.191144,8.2678113,5.8168012,0.00000000,19.15444122
1615,21.393765,36.239881,8.2674049,6.0916682,0.00000000,19.73410107
1616,21.852938,36.093722,8.1927965,5.9192567,0.00000000,20.14093336
